,Date,DO_Areation_1,PH_Areation_1,ORP_Areation_1,MLSS_Areation_1,DO_Areation_2,PH_Areation_2,ORP_Areation_2,MLSS_Areation_2,PH_Anoxic_1,ORP_Anoxic_1,MLSS_Anoxic_1,PH_Anoxic_2,ORP_Anoxic_2,MLSS_Anoxic_2,TOC_in_total,TOC_out
1512,2017/8/21,1.9,6.4,155.8,9410.0,0.8,6.1,192.5,7590.0,7.7,417.0,6480.0,8.1,22.0,9545.0,71.0,9.2
1513,2017/8/22,1.8,6.4,152.0,9670.0,0.5,6.0,140.8,7585.0,7.7,418.0,6535.0,7.9,24.0,9670.0,77.0,10.0
1514,2017/8/23,1.9,6.3,156.3,9990.0,0.4,6.0,137.5,7640.0,7.4,408.0,6415.0,7.7,24.0,9640.0,76.0,9.9
1515,2017/8/24,2.0,6.3,163.0,10500.0,0.4,5.9,148.8,7590.0,7.5,412.0,6545.0,7.8,30.0,9555.0,73.0,10.0
1516,2017/8/25,1.9,6.3,163.0,10045.0,0.5,6.0,206.5,7790.0,7.5,417.0,6455.0,7.5,34.0,9925.0,74.0,10.3
1517,2017/8/26,2.2,6.4,159.0,10410.0,0.6,6.0,202.0,7810.0,7.8,437.0,6470.0,7.7,30.0,10040.0,71.0,10.4
1518,2017/8/27,2.1,6.5,158.8,10005.0,0.7,6.1,196.5,7800.0,7.9,457.0,6580.0,7.9,14.0,9805.0,72.0,10.3
1519,2017/8/28,2.0,6.4,165.0,9735.0,1.5,6.1,211.0,8135.0,7.6,420.0,6990.0,7.5,36.0,10500.0,70.0,11.7
1520,2017/8/29,2.1,6.4,167.0,9915.0,2.2,6.1,223.0,8250.0,7.6,422.0,6920.0,7.3,44.0,10680.0,75.0,11.37
1521,2017/8/30,2.1,6.4,161.0,10500.0,0.6,6.1,178.0,7945.0,7.7,440.0,6550.0,7.6,26.0,10090.0,73.0,10.25
1522,2017/8/31,2.0,6.5,159.3,12120.0,0.7,6.2,145.0,8075.0,7.7,431.0,6660.0,7.8,25.0,10150.0,70.0,10.87
1523,2017/9/1,2.1,6.4,161.0,11310.0,0.6,6.1,145.5,8085.0,7.7,425.0,6850.0,7.5,37.0,10340.0,72.0,11.16
1524,2017/9/2,2.1,6.4,160.0,11670.0,0.5,6.0,133.6,8025.0,7.6,412.0,7095.0,7.5,34.0,10210.0,70.0,10.8
1525,2017/9/3,2.1,6.4,154.0,13115.0,0.5,6.1,121.8,8005.0,7.6,418.0,6910.0,7.7,17.0,10255.0,70.0,10.3
1526,2017/9/4,2.1,6.4,141.0,12600.0,0.5,6.1,119.5,7915.0,7.7,443.0,6965.0,8.0,6.0,10400.0,67.0,10.5
1527,2017/9/5,2.2,6.4,138.8,10810.0,0.5,6.0,165.0,7800.0,7.5,425.0,6965.0,7.7,7.0,10135.0,64.0,10.6
1528,2017/9/6,2.2,6.4,133.8,10550.0,0.5,6.1,138.5,7770.0,7.6,436.0,7160.0,7.7,16.0,10160.0,67.0,10.3
1529,2017/9/7,2.3,6.4,150.8,15150.0,0.5,6.1,167.8,7670.0,7.7,426.0,6915.0,7.7,50.0,10580.0,67.0,10.3
1530,2017/9/8,2.2,6.5,133.1,11550.0,1.2,6.1,207.0,7605.0,7.9,430.0,6605.0,8.0,11.0,9885.0,65.0,10.2
1531,2017/9/9,2.2,6.4,136.0,13520.0,3.1,6.2,251.8,7585.0,7.8,449.0,6815.0,8.1,13.0,10410.0,63.0,10.3
1532,2017/9/10,2.0,6.5,129.8,11150.0,1.7,6.1,234.8,7625.0,7.8,492.0,6805.0,7.9,11.0,10020.0,72.0,10.6
1533,2017/9/11,2.2,6.5,119.0,11200.0,2.1,6.2,220.5,7710.0,7.9,478.0,6765.0,7.9,17.0,10345.0,63.0,9.2
1534,2017/9/12,2.1,6.5,125.8,13655.0,3.2,6.1,253.8,7795.0,7.9,472.0,6540.0,7.6,19.0,10305.0,63.0,9.8
1535,2017/9/13,1.9,6.4,138.8,11270.0,3.7,6.1,289.5,7790.0,7.7,460.0,7150.0,7.4,19.0,11255.0,68.0,10.1
1536,2017/9/14,2.0,6.4,157.0,10710.0,1.0,5.9,253.5,7765.0,7.6,434.0,7105.0,7.3,56.0,10475.0,64.0,9.1
1537,2017/9/15,2.0,6.4,148.0,11590.0,4.0,6.1,279.0,7755.0,7.5,444.0,7560.0,7.6,22.0,10605.0,60.0,10.2
1538,2017/9/16,1.8,6.3,161.5,10040.0,4.5,6.1,294.5,7850.0,7.6,465.0,7050.0,7.5,6.0,10835.0,61.0,8.9
1539,2017/9/17,1.8,6.4,153.8,11365.0,4.6,6.1,288.0,7755.0,7.7,486.0,6920.0,7.4,32.0,10525.0,63.0,9.5
1540,2017/9/18,1.9,6.5,145.8,9760.0,4.5,6.2,274.8,7625.0,7.8,498.0,6770.0,7.5,72.0,11990.0,58.0,8.9
1541,2017/9/19,2.0,6.5,148.5,11770.0,4.0,6.2,270.5,7315.0,7.8,500.0,6775.0,7.4,92.0,10580.0,65.0,8.6
1542,2017/9/20,1.8,6.5,150.5,10520.0,4.4,6.1,267.3,7595.0,7.6,489.0,6980.0,7.3,120.0,10780.0,70.0,9.7
1543,2017/9/21,1.8,6.4,150.8,10785.0,5.0,6.1,276.8,7575.0,7.6,500.0,7020.0,7.2,143.0,10435.0,65.0,9.4
1544,2017/9/22,1.9,6.3,150.5,10350.0,3.5,6.0,261.3,7510.0,7.4,474.0,7080.0,7.0,146.0,10160.0,67.0,9.4
1545,2017/9/23,1.7,6.5,135.5,9905.0,4.3,6.2,253.3,7330.0,7.6,472.0,6830.0,7.1,159.0,10360.0,65.0,9.7
1546,2017/9/24,1.8,6.5,132.3,9940.0,3.0,6.3,242.3,7660.0,7.6,462.0,7045.0,7.6,174.0,10220.0,66.0,9.7
1547,2017/9/25,1.9,6.5,133.3,10335.0,3.3,6.2,241.5,7770.0,7.7,461.0,6865.0,7.2,128.0,10460.0,68.0,9.8
1548,2017/9/26,1.8,6.5,133.8,12620.0,3.0,6.2,231.5,7465.0,7.8,470.0,6700.0,7.2,117.0,10360.0,55.0,10.0
1549,2017/9/27,1.7,6.5,132.0,9940.0,2.6,6.2,233.3,7620.0,7.8,467.0,6685.0,7.1,123.0,10290.0,61.0,10.3
1550,2017/9/28,1.9,6.4,136.5,11505.0,2.1,6.1,245.3,7675.0,7.5,444.0,6760.0,7.0,124.0,10610.0,56.0,10.1
1551,2017/9/29,1.9,6.3,140.8,11540.0,2.0,6.1,254.3,7965.0,7.6,458.0,6660.0,7.0,137.0,10330.0,51.0,9.7
1552,2017/9/30,1.8,6.3,160.3,11690.0,2.2,6.0,264.3,7620.0,7.4,456.0,6550.0,7.0,145.0,10240.0,52.0,9.4
1553,2017/10/1,1.8,6.3,163.0,10300.0,2.2,6.0,264.3,7620.0,7.5,485.0,6535.0,7.0,144.0,10475.0,58.0,9.8
1554,2017/10/2,1.8,6.3,175.0,9890.0,2.7,6.0,265.8,7345.0,7.3,454.0,6550.0,6.9,102.0,10210.0,78.0,9.1
1555,2017/10/3,1.8,6.3,185.2,9525.0,3.2,6.0,274.0,7500.0,7.2,455.0,6605.0,7.0,107.0,10170.0,41.0,9.9
1556,2017/10/4,2.0,6.3,180.8,10695.0,2.8,6.0,269.5,8215.0,7.3,462.0,6540.0,6.9,92.0,10415.0,49.0,10.2
1557,2017/10/5,1.9,6.4,185.5,10695.0,1.9,6.0,257.8,7780.0,7.2,463.0,6435.0,7.1,44.0,9845.0,40.0,10.2
1558,2017/10/6,1.9,6.4,181.5,10315.0,2.8,6.1,255.5,7460.0,7.3,459.0,6640.0,7.1,8.0,10745.0,40.0,10.6
1559,2017/10/7,1.8,6.3,171.0,10855.0,4.0,6.2,266.8,8065.0,7.2,463.0,6865.0,7.1,87.0,10850.0,42.0,9.9
1560,2017/10/8,1.9,6.4,168.0,10240.0,3.9,6.1,275.3,8210.0,7.3,470.0,6705.0,7.1,129.0,10695.0,50.0,9.4
1561,2017/10/9,1.7,6.4,168.0,10430.0,2.9,6.1,270.0,8230.0,7.3,474.0,6970.0,7.0,144.0,11570.0,45.0,9.7
1562,2017/10/10,1.7,6.6,164.0,10650.0,3.4,6.1,265.0,8560.0,7.5,500.0,6935.0,7.1,165.0,11150.0,36.0,8.8
1563,2017/10/11,1.7,6.7,171.0,10340.0,6.1,6.5,255.8,8220.0,7.4,500.0,7110.0,7.0,152.0,12085.0,49.0,9.2
1564,2017/10/12,1.7,6.6,167.5,10935.0,5.2,6.5,250.3,8580.0,7.3,485.0,7190.0,7.0,153.0,11425.0,36.0,9.2
1565,2017/10/13,1.7,6.5,163.3,10930.0,3.4,6.3,257.3,8770.0,7.4,489.0,6880.0,7.0,155.0,11860.0,75.0,9.3
1566,2017/10/14,1.7,6.4,158.3,11875.0,2.6,6.2,258.8,8470.0,7.4,495.0,6850.0,7.0,167.0,11820.0,74.0,9.0
1567,2017/10/15,1.6,6.4,161.0,13945.0,1.5,6.2,247.3,8710.0,7.4,500.0,7830.0,6.6,154.0,15580.0,75.0,9.2
1568,2017/10/16,1.8,6.4,156.0,13590.0,2.0,6.1,247.3,9185.0,7.3,500.0,7125.0,7.1,172.0,11480.0,77.0,9.2
1569,2017/10/17,1.7,6.4,155.0,14850.0,2.0,6.2,261.5,9130.0,7.3,500.0,6990.0,7.0,167.0,11645.0,72.0,9.7
1570,2017/10/18,1.7,6.4,159.0,13605.0,3.5,6.3,274.0,9130.0,7.1,496.0,6775.0,6.8,157.0,11560.0,72.0,9.1
1571,2017/10/19,1.5,6.3,172.0,10835.0,0.7,6.1,198.0,9515.0,7.0,487.0,7120.0,6.8,131.0,11480.0,76.0,7.9
1572,2017/10/20,1.9,6.3,165.5,14535.0,2.7,6.2,278.0,8970.0,7.0,483.0,6965.0,6.7,135.0,11845.0,79.0,8.0
1573,2017/10/21,1.8,6.3,151.0,14405.0,1.7,6.1,260.3,9770.0,7.0,500.0,6850.0,6.7,152.0,12170.0,79.0,7.7
1574,2017/10/22,1.6,6.3,160.5,15625.0,1.2,6.1,241.3,9720.0,6.9,482.0,6730.0,6.5,141.0,11825.0,83.0,7.7
1575,2017/10/23,1.7,6.3,164.0,14755.0,1.1,6.0,246.0,10005.0,7.1,480.0,6865.0,6.7,136.0,11950.0,82.0,3.2
1576,2017/10/24,1.8,6.4,173.0,15290.0,1.8,6.1,246.0,9695.0,7.2,476.0,6895.0,6.7,121.0,10760.0,88.0,6.3
1577,2017/10/25,1.9,6.4,166.8,11730.0,2.4,6.1,264.0,9450.0,7.5,469.0,6825.0,7.0,4.0,11745.0,72.0,6.2
1578,2017/10/26,1.9,6.4,165.8,13895.0,2.5,6.2,241.8,8930.0,7.5,473.0,6640.0,7.0,14.0,11455.0,81.0,6.6
1579,2017/10/27,2.0,6.5,165.0,15520.0,1.7,6.1,234.8,9065.0,7.4,489.0,6525.0,6.9,59.0,11400.0,82.0,6.4
1580,2017/10/28,2.0,6.5,157.8,14660.0,1.6,6.1,228.8,8690.0,7.4,500.0,6560.0,7.0,125.0,11615.0,81.0,4.3
1581,2017/10/29,2.3,6.6,155.0,15775.0,1.9,6.2,187.0,8820.0,7.4,500.0,6520.0,7.0,160.0,10835.0,81.0,5.4
1582,2017/10/30,3.0,6.5,168.0,12500.0,2.8,6.3,164.0,8330.0,6.8,440.0,7655.0,6.9,52.0,12365.0,84.0,3.0
1583,2017/10/31,3.1,6.6,159.8,12535.0,3.4,6.4,145.0,9130.0,7.1,429.0,7825.0,6.7,19.0,12665.0,83.0,3.5
1584,2017/11/1,2.6,6.6,161.0,12735.0,4.2,6.5,148.5,8240.0,7.3,464.0,7010.0,6.8,119.0,11025.0,76.0,10.6
1585,2017/11/2,2.4,6.6,153.0,11040.0,3.3,6.4,138.5,8440.0,7.3,477.0,6890.0,6.7,116.0,10940.0,86.0,11.3
1586,2017/11/3,2.4,6.5,165.3,10820.0,4.7,6.3,252.5,8835.0,7.2,449.0,7085.0,6.6,63.0,11485.0,81.0,5.5
1587,2017/11/4,2.5,6.4,179.0,14700.0,6.6,6.3,267.5,9630.0,6.7,411.0,7570.0,6.6,20.0,12805.0,76.0,2.2
1588,2017/11/5,2.0,6.3,180.0,13450.0,3.5,6.1,261.5,8720.0,6.8,424.0,7165.0,6.8,27.0,11750.0,81.0,4.3
1589,2017/11/6,2.1,6.1,186.5,15710.0,2.4,5.9,262.8,8925.0,6.6,415.0,7340.0,6.4,80.0,12085.0,83.0,7.6
1590,2017/11/7,2.3,6.2,187.0,16100.0,1.4,5.9,251.3,10345.0,6.6,409.0,7305.0,6.5,100.0,12445.0,80.0,10.4
1591,2017/11/8,2.2,6.2,189.3,12955.0,2.1,6.0,246.5,9260.0,6.6,393.0,7655.0,6.5,116.0,12560.0,86.0,9.5
1592,2017/11/9,2.2,6.3,181.3,13565.0,1.7,6.1,221.8,8935.0,6.8,394.0,7500.0,6.5,7.0,12000.0,84.0,8.4
1593,2017/11/10,2.1,6.3,181.5,15655.0,1.6,6.0,155.3,9380.0,6.8,316.0,7540.0,6.4,46.0,11950.0,81.0,12.5
1594,2017/11/11,2.2,6.2,185.5,15360.0,2.0,6.0,180.0,9680.0,6.8,67.0,7290.0,6.5,60.0,11690.0,85.0,11.1
1595,2017/11/12,2.1,6.3,178.0,14400.0,1.5,6.0,136.5,9315.0,6.9,384.0,7670.0,6.5,54.0,12225.0,86.0,14.2
1596,2017/11/13,2.0,6.2,175.0,11535.0,1.9,6.2,174.8,9470.0,6.9,388.0,7390.0,6.5,52.0,11875.0,81.0,9.4
1597,2017/11/14,1.9,6.2,176.5,11030.0,1.3,5.9,178.0,9465.0,6.9,362.0,7315.0,6.6,48.0,11990.0,74.0,9.8
1598,2017/11/15,2.0,6.2,181.0,13630.0,1.0,5.8,171.3,9315.0,6.8,360.0,7485.0,6.5,55.0,11825.0,85.0,11.4
1599,2017/11/16,1.9,6.2,174.8,11575.0,1.2,5.9,170.5,8930.0,6.9,437.0,7705.0,6.7,26.0,12160.0,84.0,12.8
1600,2017/11/17,2.2,6.2,182.5,11320.0,1.1,5.9,208.3,9860.0,6.5,411.0,7790.0,6.8,45.0,12925.0,72.0,11.7
1601,2017/11/18,2.1,6.2,184.8,11825.0,1.2,5.8,234.5,9895.0,6.8,443.0,7270.0,6.7,42.0,12035.0,72.0,2.3
1602,2017/11/19,1.9,6.2,182.3,11575.0,1.6,5.9,257.3,9835.0,6.8,410.0,7095.0,6.5,73.0,12080.0,72.0,2.3
1603,2017/11/20,2.1,6.5,168.8,11695.0,2.5,6.3,236.3,9805.0,7.0,473.0,6850.0,6.7,30.0,11765.0,72.0,2.3
1604,2017/11/21,2.0,6.7,160.3,16070.0,3.0,6.5,228.3,9700.0,7.1,500.0,7050.0,7.0,66.0,12060.0,81.0,7.1
1605,2017/11/22,2.1,6.7,163.8,12105.0,4.5,6.6,235.0,9640.0,7.1,500.0,7000.0,7.0,101.0,11805.0,86.0,7.1
1606,2017/11/23,2.0,6.7,157.8,12895.0,4.2,6.5,231.8,10150.0,7.1,500.0,7120.0,7.0,120.0,12190.0,53.0,7.1
1607,2017/11/24,2.0,6.7,155.5,11405.0,5.0,6.5,237.5,9850.0,7.0,500.0,7540.0,7.0,132.0,11890.0,76.0,7.1
1608,2017/11/25,2.0,6.7,151.0,11170.0,4.9,6.5,234.8,10130.0,7.0,500.0,6745.0,7.0,117.0,11990.0,85.0,7.1
1609,2017/11/26,1.9,6.7,145.5,12795.0,5.1,6.5,233.8,9835.0,7.2,500.0,6755.0,7.1,101.0,11855.0,84.0,7.1
1610,2017/11/27,1.8,6.6,137.5,11590.0,3.2,6.4,226.5,9710.0,7.1,500.0,7020.0,6.9,96.0,12240.0,82.0,9.3
1611,2017/11/28,1.8,6.5,135.8,11910.0,2.9,6.3,221.5,10085.0,7.1,500.0,6900.0,6.9,36.0,12955.0,87.0,6.7
1612,2017/11/29,2.0,6.4,143.5,13370.0,4.2,6.2,225.5,10025.0,7.0,430.0,7185.0,6.8,63.0,12655.0,82.0,11.3
1613,2017/11/30,2.1,6.4,160.0,11460.0,4.3,6.2,224.0,10470.0,7.0,404.0,7390.0,6.8,78.0,13065.0,81.0,12.9
1614,2017/12/1,2.0,6.6,174.5,11525.0,4.3,6.4,219.0,9560.0,7.1,426.0,7400.0,7.0,82.0,12975.0,83.0,9.3
1615,2017/12/2,2.0,6.6,175.5,11830.0,5.2,6.5,220.3,10200.0,7.1,435.0,7140.0,7.0,87.0,12420.0,83.0,11.3
1616,2017/12/3,2.0,6.7,175.3,12160.0,6.9,6.5,218.5,10740.0,7.3,488.0,7700.0,7.1,92.0,12885.0,84.0,7.5
1617,2017/12/4,2.0,6.7,172.0,12210.0,5.2,6.5,211.0,9695.0,7.2,500.0,8225.0,7.1,96.0,12875.0,83.0,4.0
1618,2017/12/5,1.8,6.7,169.0,11975.0,6.0,6.6,209.1,12080.0,7.2,500.0,7950.0,7.1,95.0,12985.0,86.0,0.0
1619,2017/12/6,2.0,6.7,174.5,12535.0,7.2,6.6,211.0,9900.0,7.1,500.0,7850.0,7.2,95.0,14160.0,88.0,0.0
1620,2017/12/7,1.8,6.8,166.0,13105.0,6.1,6.6,205.0,11130.0,7.3,500.0,8150.0,7.1,91.0,13135.0,93.0,0.0
1621,2017/12/8,2.0,6.8,159.5,12265.0,6.4,6.7,202.0,10615.0,7.3,377.0,7715.0,7.1,68.0,17800.0,98.0,0.0
1622,2017/12/9,1.9,6.8,159.3,11890.0,6.9,6.7,203.0,12225.0,7.2,396.0,7790.0,7.1,62.0,17800.0,98.0,0.0
1623,2017/12/10,1.9,6.7,155.8,12095.0,6.2,6.6,198.0,10765.0,7.3,358.0,7575.0,7.0,46.0,13805.0,99.0,0.0
1624,2017/12/11,2.0,6.8,149.5,12360.0,5.1,6.7,191.0,11870.0,7.3,394.0,7050.0,7.2,14.0,11910.0,104.0,0.0
1625,2017/12/12,1.8,6.8,148.5,11615.0,5.6,6.7,193.3,10850.0,7.3,451.0,6960.0,7.1,34.0,12780.0,102.0,0.0
1626,2017/12/13,1.9,6.9,143.8,12055.0,4.6,6.7,186.3,10140.0,7.3,361.0,7490.0,7.1,67.0,13440.0,102.0,0.0
1627,2017/12/14,1.9,6.9,134.8,13100.0,4.6,6.7,183.3,10270.0,7.3,422.0,7005.0,7.0,97.0,13400.0,103.0,1.7
1628,2017/12/15,1.8,6.9,131.3,14585.0,4.2,6.7,181.3,10900.0,7.3,437.0,6870.0,7.2,119.0,12615.0,90.0,0.2
1629,2017/12/16,2.0,6.9,133.5,13570.0,6.3,6.7,188.8,10910.0,7.4,421.0,6925.0,7.0,143.0,12445.0,91.0,0.0
1630,2017/12/17,1.9,6.8,137.5,12050.0,6.4,6.7,186.0,10490.0,7.3,446.0,6760.0,6.9,157.0,12640.0,95.0,0.0
1631,2017/12/18,2.0,6.9,136.3,14905.0,6.1,6.7,182.8,10595.0,7.3,454.0,6625.0,6.9,149.0,12190.0,89.0,0.0
1632,2017/12/19,1.9,6.9,130.3,13440.0,6.5,6.8,182.5,10480.0,7.4,475.0,6705.0,7.0,148.0,10500.0,85.0,0.0
1633,2017/12/20,1.7,6.8,137.3,11995.0,6.4,6.8,182.8,11665.0,7.1,482.0,6835.0,7.0,142.0,12550.0,91.0,0.0
1634,2017/12/21,1.8,6.8,137.0,15655.0,5.8,6.7,180.3,10160.0,7.1,500.0,7050.0,7.0,140.0,13130.0,88.0,0.0
1635,2017/12/22,1.9,6.7,143.0,11625.0,7.2,6.7,193.0,10155.0,7.1,448.0,7090.0,7.0,135.0,13225.0,92.0,0.0
1636,2017/12/23,1.9,6.8,141.3,11560.0,4.4,6.6,178.0,10805.0,7.2,356.0,7030.0,7.0,137.0,13170.0,94.0,0.0
1637,2017/12/24,1.7,6.7,144.8,12330.0,7.0,6.7,200.3,10405.0,7.2,353.0,7150.0,7.0,119.0,12820.0,86.0,0.0
1638,2017/12/25,1.6,6.7,146.3,13455.0,6.6,6.6,197.5,11220.0,7.3,398.0,7300.0,7.0,119.0,13010.0,97.0,0.0
1639,2017/12/26,1.5,6.7,148.3,14165.0,5.2,6.6,195.3,10705.0,7.3,408.0,7100.0,7.0,129.0,13195.0,94.0,0.0
1640,2017/12/27,2.2,6.6,151.8,14140.0,5.4,6.5,198.8,10985.0,7.2,437.0,7210.0,6.9,122.0,13160.0,96.0,0.0
1641,2017/12/28,2.1,6.6,153.0,13360.0,4.6,6.4,208.0,11115.0,7.3,454.0,7155.0,6.8,110.0,11155.0,94.0,0.0
1642,2017/12/29,2.2,6.5,170.0,11660.0,5.6,6.4,225.0,11390.0,7.3,476.0,7135.0,6.7,75.0,13540.0,94.0,21.2
1643,2017/12/30,2.3,6.4,182.8,11875.0,3.8,6.2,233.3,12130.0,7.4,322.0,7100.0,6.6,13.0,13030.0,90.0,22.21
1644,2017/12/31,3.6,6.3,139.3,15780.0,2.8,6.0,241.8,11610.0,7.4,28.0,6850.0,6.6,5.0,13575.0,91.0,24.3
1645,2018/1/1,2.1,6.3,136.5,12055.0,3.3,6.1,248.0,11535.0,7.6,39.0,6655.0,6.6,22.0,12750.0,87.0,26.8
1646,2018/1/2,1.6,6.3,113.8,14860.0,3.0,6.2,241.5,11450.0,7.5,34.0,6795.0,6.7,18.0,12795.0,86.0,27.3
1647,2018/1/3,1.6,6.3,161.3,13325.0,3.1,6.1,239.0,11930.0,7.5,69.0,6745.0,6.7,10.0,13280.0,87.0,23.15
1648,2018/1/4,1.4,6.3,134.0,12350.0,2.8,6.1,239.0,11770.0,7.5,76.0,6845.0,6.7,12.0,13310.0,85.0,28.1
1649,2018/1/5,1.4,6.1,120.0,13915.0,3.8,6.0,258.0,12825.0,6.9,45.0,6885.0,6.7,4.0,13340.0,84.0,22.4
1650,2018/1/6,1.3,6.3,77.5,15135.0,3.7,6.2,219.8,11735.0,7.2,169.0,6825.0,6.9,17.0,13080.0,89.0,29.9
1651,2018/1/7,1.3,6.3,69.8,13310.0,3.6,6.1,208.8,12245.0,7.3,203.0,6815.0,6.8,21.0,12940.0,87.0,24.53
1652,2018/1/8,1.3,6.2,259.0,13565.0,3.3,6.0,227.8,12900.0,7.2,133.0,8045.0,6.8,31.0,13115.0,87.0,23.8
1653,2018/1/9,1.2,6.2,227.0,10705.0,4.4,6.0,255.0,11905.0,6.9,87.0,7605.0,6.8,33.0,13225.0,82.0,21.4
1654,2018/1/10,0.8,6.3,223.5,16350.0,5.1,6.1,262.8,12975.0,7.3,330.0,7240.0,6.9,28.0,13645.0,83.0,21.1
1655,2018/1/11,0.8,6.3,217.0,17415.0,4.7,6.0,252.8,15010.0,7.3,361.0,9255.0,6.9,35.0,13530.0,88.0,20.1
1656,2018/1/12,0.8,6.3,212.0,14880.0,4.3,6.0,241.0,12830.0,7.4,412.0,7155.0,6.8,34.0,13865.0,96.0,17.2
1657,2018/1/13,0.9,6.2,213.0,14135.0,4.4,6.0,237.0,13430.0,7.4,435.0,7590.0,7.0,47.0,14610.0,92.0,21.4
1658,2018/1/14,0.9,6.2,210.3,14045.0,4.3,6.1,232.8,12890.0,7.4,377.0,7195.0,7.4,34.0,13290.0,84.0,18.76
1659,2018/1/15,0.9,6.2,227.0,13670.0,4.0,6.0,242.5,11930.0,7.4,262.0,7215.0,7.1,42.0,13060.0,86.0,18.49
1660,2018/1/16,1.0,6.2,226.0,14140.0,2.5,6.0,229.8,12050.0,7.2,168.0,6885.0,7.2,50.0,14690.0,90.0,20.13
1661,2018/1/17,0.9,6.3,231.0,14920.0,3.1,6.1,249.8,11290.0,7.2,174.0,6850.0,7.2,53.0,12890.0,88.0,24.12
1662,2018/1/18,0.9,6.3,231.0,16740.0,2.9,6.2,217.5,11185.0,7.6,423.0,6645.0,7.1,60.0,12710.0,86.0,21.3
1663,2018/1/19,1.0,6.4,225.0,14300.0,3.3,6.2,190.3,12075.0,7.7,418.0,6395.0,7.4,5.8,13500.0,84.0,31.47
1664,2018/1/20,0.9,6.3,224.8,13275.0,3.4,6.1,172.8,11745.0,7.4,452.0,6640.0,7.2,53.0,11830.0,91.0,23.28
1665,2018/1/21,0.9,6.3,218.0,14620.0,4.0,6.2,156.0,11850.0,7.5,475.0,6400.0,7.3,49.0,12705.0,90.0,22.41
1666,2018/1/22,1.0,6.4,228.0,15415.0,3.6,6.2,158.8,10875.0,7.6,473.0,6250.0,7.3,47.0,12300.0,92.0,23.7
1667,2018/1/23,1.0,6.3,223.0,14235.0,3.4,6.1,190.0,11490.0,7.6,377.0,6740.0,7.3,57.0,12685.0,89.0,18.23
1668,2018/1/24,1.0,6.3,225.0,10510.0,3.9,6.1,252.0,12245.0,7.5,362.0,6955.0,7.4,58.0,13010.0,90.0,20.4
1669,2018/1/25,0.9,6.3,227.0,13500.0,3.4,6.1,248.0,12395.0,7.5,382.0,7110.0,7.3,61.0,13440.0,94.0,21.3
1670,2018/1/26,1.1,6.3,231.3,18330.0,4.2,6.1,250.8,12320.0,7.5,398.0,7370.0,7.4,55.0,13135.0,92.0,20.7
1671,2018/1/27,1.2,6.3,230.3,13925.0,4.4,6.1,232.0,12325.0,7.4,419.0,7310.0,7.3,58.0,13490.0,84.0,23.0
1672,2018/1/28,1.2,6.3,230.0,15405.0,4.9,6.2,216.0,11825.0,7.5,436.0,7110.0,7.3,50.0,13070.0,92.0,26.3
1673,2018/1/29,1.1,6.0,227.0,14298.0,4.0,6.2,194.0,12070.0,7.5,450.0,6900.0,7.3,48.0,12980.0,86.0,30.0
1674,2018/1/30,0.9,6.5,225.8,12675.0,4.1,6.2,170.8,11015.0,7.5,480.0,7535.0,7.4,59.0,12250.0,98.0,30.0
1675,2018/1/31,0.9,6.6,217.0,12595.0,3.0,6.2,132.5,11215.0,7.5,470.0,6620.0,7.2,56.0,12190.0,95.0,47.33
1676,2018/2/1,0.9,6.4,221.0,12080.0,2.4,5.8,184.0,11125.0,7.5,474.0,7160.0,6.8,72.0,11885.0,90.0,21.1
1677,2018/2/2,0.8,6.6,203.0,14735.0,2.6,6.1,219.0,11140.0,7.5,494.0,7425.0,7.2,49.0,12285.0,91.0,17.5
1678,2018/2/3,0.8,6.6,198.5,15645.0,3.6,6.1,248.0,11545.0,7.6,500.0,6670.0,7.2,39.0,12065.0,92.0,19.7
1679,2018/2/4,0.8,6.7,184.3,11950.0,4.1,6.2,242.5,10950.0,7.6,493.0,6900.0,7.0,25.0,12140.0,97.0,19.08
1680,2018/2/5,0.9,6.6,186.0,14635.0,4.8,6.1,248.0,11170.0,7.7,473.0,6865.0,7.0,11.0,12325.0,98.0,15.3
1681,2018/2/6,0.9,6.6,189.0,14245.0,5.2,6.1,247.0,11280.0,7.7,462.0,6760.0,6.9,40.0,11915.0,91.0,16.6
1682,2018/2/7,0.8,6.7,194.5,12795.0,5.5,6.2,249.8,10910.0,7.7,461.0,6425.0,7.0,45.0,11980.0,92.0,21.566
1683,2018/2/8,0.8,6.7,184.0,14730.0,4.1,6.1,235.8,11110.0,7.7,468.0,6610.0,6.9,22.0,12300.0,94.0,15.2
1684,2018/2/9,0.8,6.6,193.0,11955.0,4.4,6.2,240.1,10255.0,7.6,453.0,6485.0,6.8,9.0,12190.0,93.0,16.655
1685,2018/2/10,0.8,6.6,192.0,11785.0,4.5,6.1,238.3,10810.0,7.7,478.0,6375.0,6.9,18.0,11770.0,91.0,16.7
1686,2018/2/11,0.8,6.6,192.3,12130.0,4.1,6.1,235.3,10710.0,7.7,496.0,6470.0,6.9,31.0,12090.0,94.0,16.6
1687,2018/2/12,0.8,6.6,201.0,13495.0,3.1,6.0,244.8,10910.0,7.7,479.0,6625.0,7.0,38.0,12185.0,107.0,18.5
1688,2018/2/13,3.3,6.3,252.0,12920.0,2.8,6.1,279.3,12405.0,7.8,465.0,6165.0,7.0,56.0,11940.0,93.0,25.559
