,C10 14�J�B��02�B��q�y�ʤ���,C10 14�J�B��02�]�o��1�ͪ�ū�,C10 14�J�B��02�N����2�ͪ�ū�,C10 14�J �B���N�o��ŮtPID PV��,CR1 C/T To 14�J�B���N�o���503,L8BH L70 Outside Air Enthalpy
2020/6/17 18:30,63.81,2.08,1.33,6.07,29.54,71.73
2020/6/17 18:40,64.3,2.08,1.33,5.95,29.54,71.91
2020/6/17 18:50,64.21,2.08,1.43,5.95,29.54,71.9
2020/6/17 19:00,64.81,2.08,1.43,6.05,29.64,71.8
2020/6/17 19:10,64.8,2.08,1.43,6.16,29.54,71.63
2020/6/17 19:20,64.79,2.08,1.43,6.03,29.54,71.62
2020/6/17 19:30,65,2.08,1.43,6.03,29.54,71.79
2020/6/17 19:40,65.05,2.08,1.43,6.03,29.54,71.22
2020/6/17 19:50,65.1,2.08,1.43,5.8,29.75,71.11
2020/6/17 20:00,65.31,2.08,1.43,6.11,29.64,71.33
2020/6/17 20:10,64.96,2.08,1.43,6.1,29.54,71.44
2020/6/17 20:20,64.7,2.08,1.43,6.1,29.33,71.28
2020/6/17 20:30,64.56,2.08,1.43,5.87,29.43,71.47
2020/6/17 20:40,64.15,2.08,1.43,5.96,29.33,71.35
2020/6/17 20:50,63.85,2.08,1.43,5.85,29.43,71.11
2020/6/17 21:00,63.75,2.08,1.43,6.08,29.43,70.95
2020/6/17 21:10,63.69,2.08,1.43,5.97,29.53,70.92
2020/6/17 21:20,63.8,2.08,1.43,6.08,29.43,70.77
2020/6/17 21:30,63.9,2.08,1.43,5.96,29.53,70.68
2020/6/17 21:40,63.75,2.08,1.43,5.96,29.53,70.57
2020/6/17 21:50,63.6,2.08,1.43,6.06,29.53,70.44
2020/6/17 22:00,63.75,2.08,1.43,5.96,29.53,70.41
2020/6/17 22:10,63.6,2.08,1.43,6.08,29.54,70.08
2020/6/17 22:20,63.75,2.08,1.43,6.04,29.54,69.66
2020/6/17 22:30,63.7,2.08,1.43,6.04,29.44,69.62
2020/6/17 22:40,63.81,2.08,1.43,6.04,29.44,69.68
2020/6/17 22:50,63.19,2.08,1.43,5.92,29.43,69.49
2020/6/17 23:00,62.95,2.08,1.43,5.92,29.43,69.54
2020/6/17 23:10,62.81,2.08,1.33,5.92,29.43,69.58
2020/6/17 23:20,62.75,2.08,1.33,6.04,29.33,69.63
2020/6/17 23:30,62.54,2.08,1.33,5.93,29.44,69.65
2020/6/17 23:40,62.65,2.08,1.33,5.93,29.57,69.62
2020/6/17 23:50,62.6,2.08,1.33,6.04,29.47,69.81
2020/6/18 00:00,62.6,2.08,1.33,6.05,29.47,69.88
2020/6/18 00:10,62.9,2.08,1.33,6.15,29.47,69.57
2020/6/18 00:20,62.79,2.08,1.33,6.04,29.47,69.24
2020/6/18 00:30,62.95,2.08,1.33,6.04,29.37,69.3
2020/6/18 00:40,62.95,2.08,1.33,5.93,29.35,69.25
2020/6/18 00:50,63.15,2.08,1.33,5.93,29.46,69.59
2020/6/18 01:00,63.09,2.08,1.33,5.93,29.46,69.45
2020/6/18 01:10,63.25,2.08,1.33,6.04,29.47,69.31
2020/6/18 01:20,62.95,2.08,1.33,5.93,29.47,68.98
2020/6/18 01:30,62.7,2.08,1.33,5.93,29.57,68.89
2020/6/18 01:40,62.35,2.08,1.33,6.03,29.47,68.65
2020/6/18 01:50,61.85,2.08,1.33,6.03,29.37,68.31
2020/6/18 02:00,61.8,2.08,1.33,5.92,29.47,68.23
2020/6/18 02:10,61.6,2.08,1.33,6.02,29.47,67.86
2020/6/18 02:20,61.85,2.08,1.33,5.92,29.47,67.83
2020/6/18 02:30,61.75,2.08,1.33,6.03,29.47,67.95
2020/6/18 02:40,62.09,2.08,1.33,6.03,29.47,67.69
2020/6/18 02:50,61.85,2.08,1.33,6.03,29.47,67.72
2020/6/18 03:00,61.9,2.08,1.33,6.13,29.25,67.44
2020/6/18 03:10,62.15,2.08,1.33,5.89,29.46,67.51
2020/6/18 03:20,62.29,2.08,1.33,6,29.57,67.69
2020/6/18 03:30,62.55,2.08,1.33,6,29.67,68.41
2020/6/18 03:40,62.6,2.08,1.33,6.32,29.44,68.29
2020/6/18 03:50,62.65,2.08,1.33,6,29.44,68.33
2020/6/18 04:00,62.55,2.08,1.33,6,29.44,68.17
2020/6/18 04:10,62.45,2.08,1.33,6,29.44,68.18
2020/6/18 04:20,62.31,2.08,1.33,5.91,29.54,68.23
2020/6/18 04:30,62.6,2.08,1.33,5.91,29.54,68.38
2020/6/18 04:40,62.65,2.08,1.33,5.91,29.64,68.84
2020/6/18 04:50,62.6,2.08,1.33,6.11,29.54,68.7
2020/6/18 05:00,62.15,2.08,1.33,6.03,29.4,68.2
2020/6/18 05:10,61.95,2.08,1.33,5.92,29.4,67.53
2020/6/18 05:20,62.15,2.08,1.33,5.92,29.4,66.64
2020/6/18 05:30,61.6,2.08,1.33,6.03,29.4,66.67
2020/6/18 05:40,61.5,2.08,1.33,5.91,29.4,66.15
2020/6/18 05:50,61.04,2.08,1.33,6.02,29.3,65.89
2020/6/18 06:00,60.7,2.08,1.33,5.91,29.3,66.43
2020/6/18 06:10,60.75,2.08,1.33,6.02,29.3,66.23
2020/6/18 06:20,61.09,2.08,1.33,5.79,29.64,66.45
2020/6/18 06:30,61.05,2.08,1.33,6,29.64,66.96
2020/6/18 06:40,60.95,2.08,1.33,6.11,29.54,66.75
2020/6/18 06:50,60.4,2.08,1.33,6.11,29.31,67.07
2020/6/18 07:00,60.5,2.08,1.33,5.77,29.53,67.64
2020/6/18 07:10,60.4,2.08,1.33,5.99,29.43,68.37
2020/6/18 07:20,60.4,2.08,1.33,5.88,29.43,69.01
2020/6/18 07:30,61,2.08,1.33,5.88,29.66,70.45
2020/6/18 07:40,61.85,2.08,1.33,6.13,29.66,71.23
2020/6/18 07:50,62.6,2.08,1.33,6.13,29.66,71.31
2020/6/18 08:00,62.56,2.08,1.33,6.12,29.44,71.46
2020/6/18 08:10,62.35,2.08,1.33,6.01,29.44,69.93
2020/6/18 08:20,62.25,2.08,1.33,5.98,29.33,71.4
2020/6/18 08:30,62.35,2.08,1.33,5.97,29.53,72.79
2020/6/18 08:40,61.94,2.08,1.33,5.95,29.53,71.45
2020/6/18 08:50,61.9,2.08,1.33,6.06,29.43,71.1
2020/6/18 09:00,61.75,2.08,1.33,5.96,29.43,72.75
2020/6/18 09:10,61.4,2.08,1.33,5.96,29.43,71.78
2020/6/18 09:20,61.1,2.08,1.33,5.96,29.43,71.31
2020/6/18 09:30,61.1,2.08,1.33,5.86,29.43,72.86
2020/6/18 09:40,61.2,2.08,1.33,5.96,29.53,72.33
2020/6/18 09:50,61.45,2.08,1.33,6.07,29.54,71.14
2020/6/18 10:00,61.3,2.08,1.33,6.07,29.44,70.14
2020/6/18 10:10,61.25,2.08,1.33,6.07,29.33,69.86
2020/6/18 10:20,61.5,2.08,1.33,5.97,29.33,68.68
2020/6/18 10:30,61.5,2.08,1.33,5.86,29.53,68.76
2020/6/18 10:40,61.45,2.08,1.33,5.97,29.75,70.86
2020/6/18 10:50,61.55,2.08,1.33,6.09,29.54,71.81
2020/6/18 11:00,61.35,2.08,1.33,5.97,29.44,71.9
2020/6/18 11:10,61.25,2.08,1.33,5.84,29.43,71.98
2020/6/18 11:20,61.5,2.08,1.33,5.95,29.53,72.08
2020/6/18 11:30,61.65,2.08,1.33,6.05,29.53,71.68
2020/6/18 11:40,62.2,2.08,1.33,5.95,29.53,73.38
2020/6/18 11:50,62.35,2.08,1.33,5.84,29.66,72.83
2020/6/18 12:00,63.05,2.08,1.33,6.06,29.66,73.24
2020/6/18 12:10,62.6,2.08,1.33,6.07,29.64,73.62
2020/6/18 12:20,62.7,2.08,1.33,6.06,29.54,74
2020/6/18 12:30,62.6,2.08,1.33,5.84,29.69,74.01
2020/6/18 12:40,62.5,2.08,1.33,6.05,29.59,74.14
2020/6/18 12:50,62.75,2.08,1.33,5.94,29.62,74.52
2020/6/18 13:00,62.8,2.08,1.33,6.04,29.62,74.41
2020/6/18 13:10,63.35,2.08,1.33,5.91,29.6,74.57
2020/6/18 13:20,64.05,2.08,1.33,6.03,29.6,75.5
2020/6/18 13:30,64.21,2.08,1.33,5.92,29.72,76.85
2020/6/18 13:40,64,2.08,1.33,6.13,29.4,76.15
2020/6/18 13:50,64,2.08,1.43,5.78,29.5,75.69
2020/6/18 14:00,64.15,2.08,1.43,5.92,29.6,74.58
2020/6/18 14:10,63.7,2.08,1.43,6.04,29.6,74.87
2020/6/18 14:20,63.4,2.08,1.43,6.04,29.5,74.89
2020/6/18 14:30,62.95,2.08,1.43,6.03,29.5,73.95
2020/6/18 14:40,63.1,2.08,1.43,6.05,29.4,73.49
2020/6/18 14:50,62.95,2.08,1.43,6.05,29.18,73.35
2020/6/18 15:00,62.65,2.08,1.43,5.95,29.18,71.8
2020/6/18 15:10,62.75,2.08,1.33,5.83,29.6,72.21
2020/6/18 15:20,62.75,2.08,1.33,6.04,29.6,73.05
2020/6/18 15:30,62.6,2.08,1.33,6.04,29.6,75.53
2020/6/18 15:40,63.81,2.08,1.33,5.91,29.93,79.19
2020/6/18 15:50,64.75,2.08,1.43,6.33,29.62,78.53
2020/6/18 16:00,65.56,2.08,1.43,6.13,29.72,77.12
2020/6/18 16:10,65.3,2.08,1.43,6.13,29.51,76.45
2020/6/18 16:20,65.1,2.08,1.43,6.13,29.3,76.41
2020/6/18 16:30,64.75,2.08,1.43,5.92,29.43,75.87
2020/6/18 16:40,64.4,2.08,1.43,5.92,29.33,74.99
2020/6/18 16:50,64.05,2.08,1.43,5.92,29.33,74.3
2020/6/18 17:00,63.75,2.08,1.43,6.02,29.22,73.99
2020/6/18 17:10,64,2.08,1.43,5.81,29.53,73.29
2020/6/18 17:20,64,2.08,1.43,6.03,29.53,72.15
2020/6/18 17:30,63.69,2.08,1.43,6.03,29.43,71.69
2020/6/18 17:40,63.09,2.08,1.43,5.82,29.31,70.72
2020/6/18 17:50,62.75,2.08,1.43,5.93,29.31,69.44
2020/6/18 18:00,62.45,2.08,1.43,5.93,29.43,68.92
2020/6/18 18:10,62.25,2.08,1.33,5.93,29.53,68.98
2020/6/18 18:20,62.35,2.08,1.33,5.84,29.43,68.6
2020/6/18 18:30,62.31,2.08,1.33,5.94,29.53,68.77
2020/6/18 18:40,62.55,2.08,1.33,5.94,29.53,68.79
2020/6/18 18:50,62.74,2.08,1.33,5.94,29.64,69.15
2020/6/18 19:00,62.95,2.08,1.33,6.16,29.64,69.1
2020/6/18 19:10,62.85,2.08,1.33,6.05,29.54,68.56
2020/6/18 19:20,62.85,2.08,1.33,6.05,29.54,68.61
2020/6/18 19:30,62.8,2.08,1.33,5.95,29.54,68.41
2020/6/18 19:40,62.9,2.08,1.33,5.95,29.54,68.14
2020/6/18 19:50,62.5,2.08,1.33,5.96,29.43,68.05
2020/6/18 20:00,61.65,2.08,1.33,5.96,29.33,67.22
2020/6/18 20:10,61.65,2.08,1.33,5.76,29.53,66.77
2020/6/18 20:20,61.2,2.08,1.33,5.99,29.54,66.31
2020/6/18 20:30,61.35,2.08,1.33,6.11,29.54,67.55
2020/6/18 20:40,61.55,2.08,1.33,5.99,29.66,68.21
2020/6/18 20:50,62,2.08,1.33,6.1,29.54,68.59
2020/6/18 21:00,62.56,2.08,1.33,5.99,29.54,69.01
2020/6/18 21:10,62.75,2.08,1.33,6.11,29.54,68.45
2020/6/18 21:20,62.59,2.08,1.33,6,29.44,68.36
2020/6/18 21:30,62.6,2.08,1.33,5.9,29.54,68.71
2020/6/18 21:40,62.75,2.08,1.33,5.9,29.64,68.65
2020/6/18 21:50,62.65,2.08,1.33,6,29.64,68.36
2020/6/18 22:00,62.6,2.08,1.33,5.93,29.54,68.19
2020/6/18 22:10,62.5,2.08,1.33,6.03,29.54,68.09
2020/6/18 22:20,62.65,2.08,1.33,6.03,29.54,68.14
2020/6/18 22:30,62.45,2.08,1.33,6.03,29.54,67.38
2020/6/18 22:40,62.45,2.08,1.33,6.01,29.44,67.34
2020/6/18 22:50,62.45,2.08,1.33,6,29.44,67.13
2020/6/18 23:00,62.2,2.08,1.33,6,29.44,66.75
2020/6/18 23:10,62.15,2.08,1.33,6,29.44,66.89
2020/6/18 23:20,62.1,2.08,1.33,6.01,29.33,66.51
2020/6/18 23:30,61.8,2.08,1.33,5.91,29.43,66.22
2020/6/18 23:40,61.65,2.08,1.33,5.91,29.43,66.5
2020/6/18 23:50,61.55,2.08,1.33,6.01,29.53,66.3
2020/6/19 00:00,61.2,2.08,1.33,6.13,29.31,65.96
2020/6/19 00:10,61.15,2.08,1.33,5.79,29.43,65.51
2020/6/19 00:20,61.05,2.08,1.33,5.99,29.43,65.04
2020/6/19 00:30,61,2.08,1.33,5.99,29.43,64.56
2020/6/19 00:40,61.15,2.08,1.33,5.99,29.43,64.59
2020/6/19 00:50,60.7,2.08,1.33,5.99,29.53,64.96
2020/6/19 01:00,61.2,2.08,1.33,5.99,29.53,65.66
2020/6/19 01:10,61.1,2.08,1.33,6.1,29.53,66.43
2020/6/19 01:20,61.05,2.08,1.33,6.1,29.43,66.62
2020/6/19 01:30,61,2.08,1.33,6,29.53,67.06
2020/6/19 01:40,61.35,2.08,1.33,5.89,29.51,66.93
2020/6/19 01:50,61.55,2.08,1.33,6.09,29.51,66.88
2020/6/19 02:00,61.5,2.08,1.33,6.09,29.51,66.9
2020/6/19 02:10,61.45,2.08,1.33,5.99,29.62,66.85
2020/6/19 02:20,61.65,2.08,1.33,5.99,29.62,66.68
2020/6/19 02:30,61.25,2.08,1.33,5.99,29.62,66.7
2020/6/19 02:40,61.55,2.08,1.33,5.99,29.51,66.59
2020/6/19 02:50,61.65,2.08,1.33,5.99,29.62,66.42
2020/6/19 03:00,61.25,2.08,1.33,6.01,29.51,66.5
2020/6/19 03:10,61.55,2.08,1.33,6.01,29.51,66.49
2020/6/19 03:20,61.4,2.08,1.33,6.01,29.51,66.58
2020/6/19 03:30,61.4,2.08,1.33,6.01,29.51,66.78
2020/6/19 03:40,61.65,2.08,1.33,5.9,29.62,66.84
2020/6/19 03:50,61.65,2.08,1.33,6.1,29.62,66.73
2020/6/19 04:00,61.95,2.08,1.33,6.1,29.51,66.75
2020/6/19 04:10,62.1,2.08,1.33,6,29.51,66.5
2020/6/19 04:20,61.65,2.08,1.33,6.21,29.3,65.59
2020/6/19 04:30,61.84,2.08,1.33,5.99,29.4,64.93
2020/6/19 04:40,61.65,2.08,1.33,5.99,29.4,64.96
2020/6/19 04:50,61.4,2.08,1.33,5.89,29.5,64.77
2020/6/19 05:00,60.69,2.08,1.33,6.14,29.4,64.55
2020/6/19 05:10,60.7,2.08,1.33,5.81,29.5,64.67
2020/6/19 05:20,60.6,2.08,1.33,6.01,29.5,64.44
2020/6/19 05:30,60.75,2.08,1.33,6.01,29.5,64.49
2020/6/19 05:40,60.8,2.08,1.33,6.01,29.4,64.29
2020/6/19 05:50,60.29,2.08,1.33,5.9,29.4,64.14
2020/6/19 06:00,60.05,2.08,1.33,6,29.4,64.06
2020/6/19 06:10,59.75,2.08,1.33,6,29.4,64.12
2020/6/19 06:20,59.9,2.08,1.33,5.89,29.5,65.98
2020/6/19 06:30,60,2.08,1.33,6.11,29.6,66.47
2020/6/19 06:40,60.25,2.08,1.33,6,29.6,66.47
2020/6/19 06:50,60.81,2.08,1.33,6.11,29.62,66.83
2020/6/19 07:00,61.3,2.08,1.33,6,29.62,67.77
2020/6/19 07:10,61.2,2.08,1.33,6.13,29.62,68.74
2020/6/19 07:20,61.2,2.08,1.33,6.12,29.4,69.65
2020/6/19 07:30,61.5,2.08,1.33,6.02,29.5,70.86
2020/6/19 07:40,61.85,2.08,1.33,6.02,29.5,71.56
2020/6/19 07:50,62.45,2.08,1.33,6.02,29.6,72.86
2020/6/19 08:00,62.29,2.08,1.33,6.12,29.6,72.96
2020/6/19 08:10,62.2,2.08,1.33,6.02,29.5,71.92
2020/6/19 08:20,61.7,2.08,1.33,6.02,29.4,72.62
2020/6/19 08:30,61.95,2.08,1.33,5.92,29.4,71.95
2020/6/19 08:40,61.9,2.08,1.33,6.04,29.4,72.23
2020/6/19 08:50,62.1,2.08,1.33,5.82,29.62,72.33
2020/6/19 09:00,62.15,2.08,1.33,6.04,29.62,71.65
2020/6/19 09:10,61.85,2.08,1.33,6.15,29.51,71.99
2020/6/19 09:20,62.4,2.08,1.33,6.01,29.51,72.91
2020/6/19 09:30,61.85,2.08,1.33,6,29.4,72
2020/6/19 09:40,61.9,2.08,1.33,6,29.4,72.51
2020/6/19 09:50,61.8,2.08,1.33,6,29.4,72.9
2020/6/19 10:00,61.9,2.08,1.33,6.11,29.4,73.38
2020/6/19 10:10,61.9,2.08,1.33,5.89,29.5,74.25
2020/6/19 10:20,61.75,2.08,1.33,5.99,29.5,72.21
2020/6/19 10:30,61.6,2.08,1.33,5.98,29.6,73.43
2020/6/19 10:40,61.85,2.08,1.33,6.09,29.73,73.72
2020/6/19 10:50,61.7,2.08,1.33,6.19,29.4,74.39
2020/6/19 11:00,61.95,2.08,1.33,5.99,29.5,75.15
2020/6/19 11:10,62.2,2.08,1.33,5.99,29.5,74.69
2020/6/19 11:20,63.31,2.08,1.33,5.99,29.6,77.2
2020/6/19 11:30,64.25,2.08,1.33,6.23,29.6,78.36
2020/6/19 11:40,65.35,2.08,1.43,6.13,29.6,77.24
2020/6/19 11:50,65.6,2.08,1.43,6.12,29.72,78
2020/6/19 12:00,65.3,2.08,1.43,6.14,29.62,77.34
2020/6/19 12:10,64.95,2.08,1.43,5.91,29.51,77.21
2020/6/19 12:20,64.35,2.08,1.43,6.01,29.38,76.43
2020/6/19 12:30,63.35,2.08,1.43,5.92,29.08,74.24
2020/6/19 12:40,62.7,2.08,1.43,5.79,29.28,75.02
2020/6/19 12:50,62.85,2.08,1.43,5.78,29.5,74.82
2020/6/19 13:00,62.9,2.08,1.33,5.89,29.6,75.37
2020/6/19 13:10,63.5,2.08,1.33,6,29.82,75.39
2020/6/19 13:20,63.35,2.08,1.33,6.31,29.51,75.79
2020/6/19 13:30,63.35,2.08,1.33,6,29.51,76.25
2020/6/19 13:40,63.4,2.08,1.33,6,29.4,74.3
2020/6/19 13:50,63.25,2.08,1.33,6,29.4,74.8
2020/6/19 14:00,63.5,2.08,1.33,5.9,29.5,75.14
2020/6/19 14:10,63.4,2.08,1.33,6.02,29.5,76.22
2020/6/19 14:20,63.79,2.08,1.33,6.11,29.6,74.84
2020/6/19 14:30,63.45,2.08,1.33,6.01,29.5,74.96
2020/6/19 14:40,63.81,2.08,1.33,5.99,29.6,75.53
2020/6/19 14:50,63.8,2.08,1.33,5.99,29.6,75.77
2020/6/19 15:00,64.31,2.08,1.43,6.1,29.6,74.38
2020/6/19 15:10,64,2.08,1.43,6.2,29.47,74.78
2020/6/19 15:20,64.1,2.08,1.43,5.99,29.47,74.13
2020/6/19 15:30,63.85,2.08,1.43,5.89,29.57,75.3
2020/6/19 15:40,63.35,2.08,1.43,5.99,29.47,74.92
2020/6/19 15:50,63.05,2.08,1.43,5.99,29.37,73.72
2020/6/19 16:00,62.65,2.08,1.43,5.99,29.37,72.1
2020/6/19 16:10,62.2,2.08,1.43,5.89,29.25,71.91
2020/6/19 16:20,62,2.08,1.33,5.89,29.46,71.14
2020/6/19 16:30,62.3,2.08,1.33,5.88,29.59,71.7
2020/6/19 16:40,62.85,2.08,1.33,5.87,29.72,71.92
2020/6/19 16:50,63.55,2.08,1.33,6.29,29.6,70.46
2020/6/19 17:00,63.95,2.08,1.33,6.08,29.4,70.51
2020/6/19 17:10,63.65,2.08,1.43,5.84,29.5,70.77
2020/6/19 17:20,63.35,2.08,1.43,6.04,29.4,70.31
2020/6/19 17:30,62.9,2.08,1.43,5.94,29.4,70.24
2020/6/19 17:40,62.4,2.08,1.43,5.93,29.4,70.29
2020/6/19 17:50,62.4,2.08,1.43,5.79,29.43,70.12
2020/6/19 18:00,62.9,2.08,1.33,5.9,29.64,70.37
2020/6/19 18:10,63,2.08,1.33,6.12,29.54,69.38
2020/6/19 18:20,62.6,2.08,1.33,6.11,29.33,67.45
2020/6/19 18:30,62.11,2.08,1.33,5.89,29.33,68.09
2020/6/19 18:40,62.55,2.08,1.33,5.9,29.54,68.23
2020/6/19 18:50,62.7,2.08,1.33,6,29.66,68.03
2020/6/19 19:00,63.15,2.08,1.33,6,29.66,68.29
2020/6/19 19:10,63.45,2.08,1.33,6.1,29.66,68.84
2020/6/19 19:20,63.4,2.08,1.33,6.1,29.54,69.01
2020/6/19 19:30,63.65,2.08,1.33,6,29.64,69.46
2020/6/19 19:40,63.8,2.08,1.33,6,29.64,69.84
2020/6/19 19:50,63.8,2.08,1.33,6.21,29.43,70.4
2020/6/19 20:00,64.1,2.08,1.33,5.87,29.64,70.68
2020/6/19 20:10,64.49,2.08,1.33,6,29.86,70.72
2020/6/19 20:20,64.31,2.08,1.43,6.23,29.44,70.61
2020/6/19 20:30,64.15,2.08,1.43,6.13,29.33,70.53
2020/6/19 20:40,64.06,2.08,1.43,5.9,29.43,70.79
2020/6/19 20:50,64.25,2.08,1.43,5.92,29.64,70.92
2020/6/19 21:00,64.21,2.08,1.43,6.16,29.64,70.54
2020/6/19 21:10,64,2.08,1.43,6.05,29.54,70.51
2020/6/19 21:20,63.75,2.08,1.43,5.94,29.44,70.25
2020/6/19 21:30,63.35,2.08,1.43,5.94,29.44,70
2020/6/19 21:40,63.05,2.08,1.43,5.94,29.44,69.96
2020/6/19 21:50,63.1,2.08,1.43,6.05,29.44,69.95
2020/6/19 22:00,62.75,2.08,1.43,5.93,29.43,69.9
2020/6/19 22:10,63.09,2.08,1.43,5.83,29.53,69.93
2020/6/19 22:20,63.2,2.08,1.43,6.05,29.54,69.97
2020/6/19 22:30,63.3,2.08,1.43,6.05,29.44,69.87
2020/6/19 22:40,63.15,2.08,1.43,5.95,29.44,69.59
2020/6/19 22:50,63.3,2.08,1.43,6.05,29.33,69.32
2020/6/19 23:00,63.55,2.08,1.43,5.84,29.64,69.11
2020/6/19 23:10,63.6,2.08,1.43,6.16,29.53,68.67
2020/6/19 23:20,63.6,2.08,1.43,6.05,29.53,68.65
2020/6/19 23:30,63.31,2.08,1.43,5.95,29.53,68.27
2020/6/19 23:40,63.3,2.08,1.43,5.95,29.53,68.04
2020/6/19 23:50,63.45,2.08,1.43,6.05,29.53,68.06
2020/6/20 00:00,62.95,2.08,1.43,6.07,29.43,68.16
2020/6/20 00:10,62.9,2.08,1.43,5.97,29.43,68.16
2020/6/20 00:20,62.59,2.08,1.43,6.08,29.33,68.35
2020/6/20 00:30,62.45,2.08,1.43,5.96,29.43,68.33
2020/6/20 00:40,62.55,2.08,1.43,5.96,29.43,68.13
2020/6/20 00:50,62.69,2.08,1.43,5.96,29.53,67.97
2020/6/20 01:00,62.81,2.08,1.43,5.96,29.53,68.03
2020/6/20 01:10,62.7,2.08,1.33,5.95,29.53,68.12
2020/6/20 01:20,62.9,2.08,1.33,5.95,29.53,68.35
2020/6/20 01:30,62.65,2.08,1.33,5.95,29.53,68.24
2020/6/20 01:40,62.65,2.08,1.33,5.96,29.53,68.16
2020/6/20 01:50,62.75,2.08,1.33,5.87,29.53,68.45
2020/6/20 02:00,62.6,2.08,1.33,6.08,29.54,68.61
2020/6/20 02:10,62.9,2.08,1.33,6.08,29.54,68.4
2020/6/20 02:20,62.75,2.08,1.33,5.97,29.54,68.69
2020/6/20 02:30,62.9,2.08,1.33,5.95,29.57,68.5
2020/6/20 02:40,62.65,2.08,1.33,6.05,29.57,68.52
2020/6/20 02:50,62.85,2.08,1.33,6.05,29.57,68.36
2020/6/20 03:00,62.35,2.08,1.33,6.05,29.37,68.21
2020/6/20 03:10,62.5,2.08,1.33,5.94,29.47,67.84
2020/6/20 03:20,62.45,2.08,1.33,5.94,29.47,67.49
2020/6/20 03:30,62.55,2.08,1.33,6.05,29.37,66.91
2020/6/20 03:40,61.65,2.08,1.33,5.94,29.37,66.34
2020/6/20 03:50,61.65,2.08,1.33,5.84,29.37,66.24
2020/6/20 04:00,61.65,2.08,1.33,5.95,29.37,66.12
2020/6/20 04:10,61.8,2.08,1.33,5.95,29.47,66.03
2020/6/20 04:20,61.55,2.08,1.33,6.15,29.37,66.06
2020/6/20 04:30,61.81,2.08,1.33,5.93,29.47,65.75
2020/6/20 04:40,61.65,2.08,1.33,6.05,29.37,64.84
2020/6/20 04:50,61.05,2.08,1.33,5.94,29.37,64.3
2020/6/20 05:00,60.9,2.08,1.33,5.84,29.47,64.28
2020/6/20 05:10,60.75,2.08,1.33,5.94,29.47,64.18
2020/6/20 05:20,60.56,2.08,1.33,5.94,29.47,64.4
2020/6/20 05:30,60.75,2.08,1.33,6.05,29.47,64.82
2020/6/20 05:40,60.9,2.08,1.33,5.95,29.47,66.43
2020/6/20 05:50,61.9,2.08,1.33,6.05,29.57,68.26
2020/6/20 06:00,62.4,2.08,1.33,6.15,29.57,68.45
2020/6/20 06:10,62.25,2.08,1.33,6.04,29.57,69.06
2020/6/20 06:20,62.65,2.08,1.33,6.03,29.67,69.7
2020/6/20 06:30,62.35,2.08,1.33,6.13,29.57,70.36
2020/6/20 06:40,62.4,2.08,1.33,5.92,29.67,70.94
2020/6/20 06:50,62.25,2.08,1.33,6.04,29.57,70.6
2020/6/20 07:00,61.85,2.08,1.33,5.95,29.47,70.5
2020/6/20 07:10,61.7,2.08,1.33,6.05,29.37,70.34
2020/6/20 07:20,61.75,2.08,1.33,5.82,29.6,71.96
2020/6/20 07:30,62.1,2.08,1.33,6.15,29.4,72.87
2020/6/20 07:40,61.95,2.08,1.33,6.03,29.4,72.5
2020/6/20 07:50,62.45,2.08,1.33,5.92,29.4,73.03
2020/6/20 08:00,62.81,2.08,1.33,6.03,29.5,72.13
2020/6/20 08:10,63.45,2.08,1.33,5.92,29.72,73.94
2020/6/20 08:20,63.7,2.08,1.33,6.16,29.6,73.84
2020/6/20 08:30,63.55,2.08,1.33,6.05,29.5,73.41
2020/6/20 08:40,63.31,2.08,1.33,6.16,29.3,72.82
2020/6/20 08:50,62.45,2.08,1.33,5.92,29.28,71.15
2020/6/20 09:00,61.45,2.08,1.33,5.8,29.38,71.46
2020/6/20 09:10,61.1,2.08,1.33,5.67,29.5,72.67
2020/6/20 09:20,61.35,2.08,1.33,6,29.6,73.22
2020/6/20 09:30,61.94,2.08,1.33,6.09,29.62,72.34
2020/6/20 09:40,62.25,2.08,1.33,5.99,29.62,73.52
2020/6/20 09:50,62.75,2.08,1.33,5.98,29.72,73.37
2020/6/20 10:00,62.8,2.08,1.33,6.1,29.62,72.35
2020/6/20 10:10,62.9,2.08,1.33,5.87,29.72,73.25
2020/6/20 10:20,62.9,2.08,1.33,6.08,29.62,72.57
2020/6/20 10:30,62.25,2.08,1.33,5.84,29.6,72.61
2020/6/20 10:40,62.11,2.08,1.33,6.15,29.4,72.46
2020/6/20 10:50,61.5,2.08,1.33,6.05,29.18,73.19
2020/6/20 11:00,61.75,2.08,1.33,5.74,29.5,74.65
2020/6/20 11:10,62.7,2.08,1.33,5.99,29.72,76.25
2020/6/20 11:20,64.16,2.08,1.33,6.23,29.82,76
2020/6/20 11:30,63.56,2.08,1.33,6.24,29.4,77.9
2020/6/20 11:40,64.3,2.08,1.43,6.03,29.5,78.14
2020/6/20 11:50,64.7,2.08,1.43,5.92,29.62,77.91
2020/6/20 12:00,65.1,2.08,1.43,6.26,29.51,76.82
2020/6/20 12:10,64.85,2.08,1.43,6.05,29.51,77.04
2020/6/20 12:20,64.71,2.08,1.43,6.05,29.4,76.4
2020/6/20 12:30,64.6,2.08,1.43,6.04,29.5,76.58
2020/6/20 12:40,64.75,2.08,1.43,6.04,29.4,76.9
